hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,2,2017,March,11,16,0.0,2,2,0,0,BB,FIN,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,94.5,0,1,Check-Out,3/18/2017
Resort Hotel,0,1,2017,April,15,9,1.0,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0,Transient,65.6,0,1,Check-Out,4/10/2017
City Hotel,0,151,2017,March,12,20,1.0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,0,Transient-Party,95.0,0,0,Check-Out,3/22/2017
Resort Hotel,0,1,2016,January,2,9,0.0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,66.0,0,2,Check-Out,1/10/2016
City Hotel,0,63,2017,March,13,31,1.0,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,42.0,0,Transient,73.92,0,0,Check-Out,4/3/2017
City Hotel,0,6,2015,August,33,12,0.0,4,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,90.0,0,2,Check-Out,8/16/2015
Resort Hotel,0,0,2017,July,29,18,0.0,1,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,0,Transient,157.2,0,1,Check-Out,7/19/2017
Resort Hotel,1,93,2017,April,16,18,2.0,5,2,0,0,HB,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,131.29,0,1,Canceled,4/11/2017
City Hotel,0,19,2015,October,42,13,0.0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,94.5,0,1,Check-Out,10/17/2015
City Hotel,0,263,2015,September,39,21,1.0,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,21.0,0,Transient-Party,67.0,0,0,Check-Out,9/22/2015
City Hotel,0,4,2015,December,50,11,0.0,1,2,0,0,BB,PRT,Complementary,Direct,0,0,0,B,B,0,No Deposit,45.0,0,Transient,0.0,0,0,Check-Out,12/12/2015
Resort Hotel,0,374,2016,September,39,21,0.0,4,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,0,Transient-Party,70.5,0,1,Check-Out,9/25/2016
City Hotel,0,168,2017,May,20,18,0.0,3,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,108.0,0,1,Check-Out,5/21/2017
Resort Hotel,0,1,2016,January,3,15,0.0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0,Transient,29.0,0,0,Check-Out,1/16/2016
City Hotel,1,129,2017,January,2,8,2.0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,Non Refund,14.0,0,Transient,67.0,0,0,Canceled,10/21/2016
City Hotel,0,13,2017,March,10,6,1.0,1,2,0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,0.0,0,1,Check-Out,3/8/2017
Resort Hotel,0,168,2016,March,14,30,1.0,4,2,0,0,BB,GBR,Groups,Direct,0,0,0,A,F,0,No Deposit,14.0,0,Transient-Party,88.0,0,0,Check-Out,4/4/2016
City Hotel,0,9,2016,May,22,25,0.0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,94.5,0,0,Check-Out,5/26/2016
Resort Hotel,0,162,2016,March,13,24,0.0,3,2,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,14.0,0,Transient-Party,84.0,0,0,Check-Out,3/27/2016
City Hotel,0,88,2017,March,10,5,2.0,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,97.2,0,2,Check-Out,3/8/2017
City Hotel,0,70,2016,December,50,8,0.0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,113.87,0,2,Check-Out,12/11/2016
Resort Hotel,0,16,2016,October,44,27,0.0,3,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,14.0,0,Transient-Party,63.0,0,0,Check-Out,10/30/2016
City Hotel,0,138,2016,August,34,17,1.0,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,122.4,0,2,Check-Out,8/22/2016
City Hotel,0,181,2016,August,35,23,0.0,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,162.15,0,2,Check-Out,8/28/2016
City Hotel,1,230,2017,July,27,2,2.0,5,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,89.1,0,1,Canceled,11/15/2016
Resort Hotel,1,11,2017,May,22,28,2.0,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,0,Transient,146.25,0,2,Canceled,5/26/2017
City Hotel,0,0,2016,September,40,30,1.0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,14.0,0,Transient,131.0,0,0,Check-Out,10/3/2016
City Hotel,0,346,2016,September,38,13,0.0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0,Transient-Party,90.0,0,0,Check-Out,9/15/2016
City Hotel,0,0,2017,February,8,23,0.0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,0,Transient,58.31,0,0,Check-Out,2/24/2017
City Hotel,0,0,2016,September,39,20,0.0,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,190.0,0,0,Check-Out,9/21/2016
City Hotel,1,11,2016,November,45,5,0.0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,130.0,0,1,Canceled,10/28/2016
Resort Hotel,0,11,2015,July,29,17,0.0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0,Transient,155.5,0,0,Check-Out,7/19/2015
City Hotel,1,10,2016,June,25,12,4.0,6,2,0,0,BB,SAU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,148.0,0,0,Canceled,6/2/2016
Resort Hotel,0,163,2017,July,30,27,4.0,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0,Contract,106.86,0,0,Check-Out,8/10/2017
City Hotel,0,1,2016,January,4,20,0.0,1,2,0,0,BB,AGO,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,91.0,0,1,Check-Out,1/21/2016
Resort Hotel,0,1,2016,February,6,4,0.0,1,2,0,0,HB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,14.0,0,Transient,46.0,0,0,Check-Out,2/5/2016
City Hotel,0,7,2015,August,34,19,1.0,4,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,B,0,No Deposit,14.0,0,Transient,75.0,0,0,Check-Out,8/24/2015
City Hotel,0,103,2017,April,18,30,2.0,2,2,0,0,BB,TUR,Offline TA/TO,TA/TO,0,0,0,A,K,0,No Deposit,28.0,0,Transient,85.0,0,0,Check-Out,5/4/2017
Resort Hotel,1,55,2016,September,39,18,2.0,1,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,0,Transient,102.0,0,2,No-Show,9/18/2016
City Hotel,1,311,2017,May,21,24,0.0,4,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,0,Transient,99.45,0,0,Canceled,8/14/2016
City Hotel,1,31,2016,April,17,23,2.0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,83.0,0,Transient,94.5,0,0,Canceled,3/23/2016
City Hotel,1,327,2015,September,37,9,0.0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,0,Transient-Party,62.0,0,0,Canceled,7/2/2015
City Hotel,0,0,2016,June,25,16,2.0,3,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,267.0,0,Transient,116.45,0,0,Check-Out,6/21/2016
Resort Hotel,1,241,2015,November,45,7,2.0,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,66.0,0,1,Canceled,7/10/2015
Resort Hotel,1,0,2017,January,3,17,0.0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,8.0,0,0,Canceled,1/17/2017
City Hotel,0,25,2017,April,14,6,1.0,3,2,0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,120.0,0,1,Check-Out,4/10/2017
City Hotel,0,374,2017,July,26,1,2.0,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,0,Transient-Party,112.67,0,1,Check-Out,7/4/2017
Resort Hotel,1,166,2017,June,25,19,3.0,6,2,0,0,HB,RUS,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0,Transient,195.75,0,0,Canceled,3/28/2017
City Hotel,1,342,2015,September,39,24,2.0,4,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,0,Transient,94.5,0,0,Canceled,8/21/2015
Resort Hotel,0,169,2016,March,14,31,0.0,3,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,D,0,Refundable,14.0,0,Transient-Party,66.0,0,0,Check-Out,4/3/2016
Resort Hotel,0,1,2016,June,27,30,0.0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,14.0,0,Transient,79.0,0,0,Check-Out,7/1/2016
Resort Hotel,1,36,2017,August,33,16,2.0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,195.75,0,0,Canceled,7/12/2017
City Hotel,0,28,2016,January,2,8,0.0,2,2,0,0,HB,ROU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,0,Transient-Party,97.0,0,0,Check-Out,1/10/2016
City Hotel,1,34,2015,August,32,5,0.0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0,Transient-Party,62.0,0,0,Canceled,7/29/2015
Resort Hotel,0,1,2017,January,3,17,0.0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0,Transient,66.0,0,0,Check-Out,1/19/2017
City Hotel,0,5,2015,November,46,10,0.0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,104.0,0,1,Check-Out,11/13/2015
City Hotel,0,265,2016,June,26,24,0.0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0,Transient-Party,115.0,0,1,Check-Out,6/26/2016
City Hotel,1,12,2016,December,50,4,2.0,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,104.0,0,0,Canceled,11/28/2016
City Hotel,0,8,2015,September,36,1,0.0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,13.0,0,Contract,113.0,0,2,Check-Out,9/4/2015
City Hotel,1,66,2015,October,41,9,1.0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,0,Transient-Party,75.0,0,0,Canceled,8/25/2015
Resort Hotel,0,230,2016,October,42,12,0.0,1,2,0,0,BB,BEL,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0,Transient,68.5,0,1,Check-Out,10/13/2016
City Hotel,1,6,2017,May,19,10,0.0,1,2,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,Non Refund,47.0,0,Transient,90.0,0,0,Canceled,5/5/2017
City Hotel,1,175,2017,May,18,6,2.0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,99.0,0,2,Canceled,4/20/2017
City Hotel,0,25,2016,November,45,1,0.0,4,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,85.0,0,1,Check-Out,11/5/2016
City Hotel,1,109,2016,July,28,3,2.0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,114.3,0,0,Canceled,3/21/2016
Resort Hotel,0,93,2016,June,23,2,1.0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,108.0,0,1,Check-Out,6/6/2016
City Hotel,0,9,2016,November,49,30,0.0,2,2,0,0,BB,BRA,Groups,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient-Party,90.0,0,0,Check-Out,12/2/2016
City Hotel,1,67,2016,December,51,17,2.0,6,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,74.8,0,1,Canceled,10/20/2016
Resort Hotel,0,134,2015,August,32,7,2.0,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,150.6,0,2,Check-Out,8/16/2015
City Hotel,0,5,2017,January,1,1,2.0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,112.2,0,0,Check-Out,1/5/2017
City Hotel,0,204,2016,September,37,7,4.0,6,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0,Transient,119.85,0,1,Check-Out,9/21/2016
City Hotel,1,37,2016,October,42,13,0.0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,0,Transient-Party,105.0,0,0,Canceled,9/6/2016
Resort Hotel,1,79,2017,February,8,19,2.0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,42.0,0,0,Canceled,12/2/2016
City Hotel,1,342,2015,September,39,24,2.0,4,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,0,Transient,170.0,0,0,Canceled,8/21/2015
Resort Hotel,1,246,2016,June,27,28,2.0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,94.5,0,1,Canceled,1/30/2016
Resort Hotel,0,1,2017,January,4,27,1.0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,242.0,0,Transient-Party,94.5,0,1,Check-Out,1/30/2017
Resort Hotel,0,33,2016,February,7,9,0.0,1,2,0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,14.0,0,Transient,50.0,0,0,Check-Out,2/10/2016
City Hotel,0,113,2017,August,31,2,0.0,4,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85.0,0,Transient,80.1,0,0,Check-Out,8/6/2017
City Hotel,0,33,2017,May,20,16,0.0,3,2,0,0,BB,CN,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,0,Transient,195.75,0,0,Check-Out,5/19/2017
City Hotel,1,4,2016,January,3,14,0.0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,69.5,0,0,Canceled,1/13/2016
City Hotel,0,0,2015,October,41,5,1.0,0,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,0,Transient,96.0,0,0,Check-Out,10/6/2015
City Hotel,1,5,2016,June,26,20,1.0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,143.5,0,1,Canceled,6/20/2016
City Hotel,0,374,2017,June,22,3,2.0,1,2,0,0,BB,AUS,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,0,Transient-Party,112.67,0,2,Check-Out,6/6/2017
City Hotel,0,1,2016,February,7,13,0.0,1,2,0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,14.0,0,Transient-Party,79.0,0,0,Check-Out,2/14/2016
City Hotel,0,0,2015,November,47,17,0.0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0,Transient,60.0,0,0,Check-Out,11/18/2015
City Hotel,1,25,2017,March,9,3,0.0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,118.0,0,0,Canceled,2/16/2017
City Hotel,0,23,2016,November,46,11,0.0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,130.0,0,2,Check-Out,11/12/2016
City Hotel,0,6,2016,May,22,24,0.0,2,2,0,0,BB,CRI,Corporate,Corporate,0,0,0,A,A,0,No Deposit,14.0,0,Transient-Party,110.0,0,1,Check-Out,5/26/2016
City Hotel,0,1,2016,July,28,8,0.0,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,175.0,0,1,Check-Out,7/9/2016
City Hotel,1,96,2017,May,19,8,1.0,2,2,0,0,BB,PHL,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0,Transient,94.5,0,2,Canceled,4/3/2017
Resort Hotel,1,22,2016,December,50,8,0.0,3,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,0,Transient-Party,80.0,0,0,Canceled,12/3/2016
Resort Hotel,0,26,2017,May,21,21,1.0,0,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0,Transient,177.0,0,0,Check-Out,5/22/2017
City Hotel,0,12,2015,September,38,17,0.0,1,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,0,Transient,152.0,0,1,Check-Out,9/18/2015
Resort Hotel,0,1,2017,March,10,7,0.0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,72.0,0,2,Check-Out,3/8/2017
City Hotel,1,9,2017,May,18,3,0.0,2,2,0,0,SC,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,150.0,0,0,Canceled,5/2/2017
Resort Hotel,0,52,2015,September,37,8,0.0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0,Contract,79.5,0,1,Check-Out,9/12/2015
Resort Hotel,0,29,2015,October,43,22,1.0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0,Transient-Party,56.0,0,0,Check-Out,10/26/2015
Resort Hotel,0,159,2016,October,43,16,2.0,2,2,0,0,HB,SWE,Groups,Corporate,0,0,0,D,D,0,No Deposit,14.0,0,Transient-Party,58.0,0,0,Check-Out,10/20/2016
City Hotel,0,11,2015,October,41,9,0.0,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Contract,155.0,0,2,Check-Out,10/10/2015
Resort Hotel,0,23,2017,March,12,19,2.0,5,2,0,0,BB,DEU,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0,Transient,87.0,0,0,Check-Out,3/26/2017
Resort Hotel,0,107,2016,May,19,5,4.0,6,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0,Contract,72.75,0,2,Check-Out,5/19/2016
City Hotel,0,75,2016,July,30,23,2.0,5,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,107.5,0,0,Check-Out,7/30/2016
Resort Hotel,0,96,2017,March,11,12,4.0,6,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,14.0,0,Transient-Party,52.55,0,0,Check-Out,3/23/2017
City Hotel,0,26,2017,April,17,29,0.0,1,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,0,Transient,175.0,0,1,Check-Out,4/30/2017
City Hotel,0,256,2016,June,25,15,0.0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0,Transient-Party,90.0,0,0,Check-Out,6/17/2016
City Hotel,0,45,2016,November,46,7,2.0,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,0,Transient,75.0,0,1,Check-Out,11/14/2016
Resort Hotel,0,49,2017,March,13,29,0.0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0,Transient,55.0,0,1,Check-Out,3/30/2017
City Hotel,0,31,2016,June,25,12,2.0,3,2,0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0,Transient,126.9,0,2,Check-Out,6/17/2016
City Hotel,1,192,2016,May,19,5,0.0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,115.2,0,1,Canceled,10/28/2015
City Hotel,1,59,2017,January,4,23,1.0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,326.0,0,Transient,80.0,0,0,Canceled,11/25/2016
Resort Hotel,0,104,2016,April,18,28,2.0,6,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,0,Transient,43.0,0,0,Check-Out,5/8/2016
City Hotel,1,115,2016,March,13,20,2.0,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,41.0,0,Transient,94.5,0,0,Canceled,12/18/2015
City Hotel,1,304,2016,November,45,3,0.0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21.0,0,Transient,94.5,0,0,Canceled,2/1/2016
Resort Hotel,0,53,2017,April,15,13,0.0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0,Transient,105.0,0,2,Check-Out,4/14/2017
City Hotel,0,149,2016,September,36,2,1.0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,0,Transient,80.75,0,0,Check-Out,9/5/2016
City Hotel,0,126,2016,July,31,25,1.0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7.0,0,Transient,100.73,0,1,Check-Out,7/28/2016
Resort Hotel,0,5,2017,May,20,15,1.0,0,2,0,0,BB,GBR,Complementary,TA/TO,0,0,0,E,E,0,No Deposit,40.0,0,Transient,0.0,0,2,Check-Out,5/16/2017
City Hotel,1,101,2016,April,15,4,1.0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,0,Transient,94.5,0,0,Canceled,2/4/2016
City Hotel,0,102,2016,January,2,3,2.0,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27.0,0,Transient,48.67,0,2,Check-Out,1/6/2016
City Hotel,1,18,2016,April,15,3,2.0,0,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,101.0,0,0,Canceled,3/20/2016
Resort Hotel,0,225,2016,May,22,26,1.0,3,2,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient-Party,60.0,0,0,Check-Out,5/30/2016
Resort Hotel,1,180,2016,March,12,19,2.0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,43.33,0,1,Canceled,2/13/2016
Resort Hotel,0,0,2016,July,28,8,0.0,1,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,159.0,0,1,Check-Out,7/9/2016
Resort Hotel,0,1,2016,July,29,16,0.0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,94.5,0,0,Check-Out,7/17/2016
City Hotel,1,26,2016,June,27,26,2.0,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,K,0,No Deposit,9.0,0,Transient,152.67,0,0,Canceled,6/24/2016
Resort Hotel,1,230,2017,May,21,27,2.0,6,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0,Transient,161.5,0,0,Canceled,10/9/2016
City Hotel,0,217,2017,April,17,25,0.0,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0,Transient,99.0,0,1,Check-Out,4/26/2017
City Hotel,0,20,2015,September,36,1,2.0,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,B,B,0,No Deposit,61.0,0,Transient-Party,85.5,0,1,Check-Out,9/8/2015
City Hotel,1,210,2016,July,29,15,2.0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,0,Transient,94.5,0,0,Canceled,3/16/2016
Resort Hotel,1,95,2016,December,50,5,1.0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0,Transient,39.06,0,0,Canceled,9/1/2016
City Hotel,1,8,2016,March,13,22,2.0,6,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,158.22,0,0,Canceled,3/17/2016
City Hotel,1,120,2016,August,34,15,1.0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,125.55,0,0,Canceled,4/17/2016
Resort Hotel,0,0,2016,April,15,7,0.0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,14.0,0,Transient,94.5,0,0,Check-Out,4/8/2016
Resort Hotel,0,34,2015,July,28,10,2.0,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,0,Transient,95.27,0,2,Check-Out,7/17/2015
City Hotel,1,177,2016,June,23,3,0.0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119.0,0,Transient-Party,100.0,0,0,Canceled,1/16/2016
City Hotel,0,103,2017,August,35,29,0.0,5,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,153.6,0,0,Check-Out,9/3/2017
City Hotel,0,2,2016,January,3,14,0.0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,14.0,0,Transient-Party,66.0,0,0,Check-Out,1/15/2016
City Hotel,0,57,2016,February,10,29,1.0,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,95.3,0,1,Check-Out,3/3/2016
City Hotel,0,27,2017,June,23,5,1.0,3,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,140.0,0,1,Check-Out,6/9/2017
